iteration,avg_loss,num_points
1,0.051069,105168
2,0.056531,105168
3,0.055632,105168
4,0.045670,132530
5,0.048595,132530
6,0.041111,132530
7,0.039157,147481
8,0.041097,147481
9,0.047009,147481
10,0.035140,160114
11,0.033994,160114
12,0.033453,160114
13,0.032098,168407
14,0.033233,168407
15,0.030812,168407
16,0.031482,175418
17,0.032461,175418
18,0.031953,175418
19,0.030814,183493
20,0.030338,183493
21,0.029871,183493
22,0.029422,183493
23,0.031428,183493
24,0.029177,183493
25,0.028866,190405
26,0.025771,190405
27,0.028050,190405
28,0.027660,190405
29,0.027603,190405
30,0.027163,190405
31,0.027094,196846
32,0.025420,196846
33,0.024977,196846
34,0.023735,196846
35,0.027121,196846
36,0.025290,196846
37,0.023189,201718
38,0.025456,201718
39,0.022865,201718
40,0.023391,204943
41,0.022593,204943
42,0.023247,204943
43,0.022041,207554
44,0.022888,207554
45,0.022681,207554
46,0.022211,209536
47,0.022595,209536
48,0.021459,209536
49,0.022157,211451
50,0.021813,211451
51,0.021549,211451
52,0.021907,213203
53,0.021771,213203
54,0.022653,213203
55,0.023501,214917
56,0.021847,214917
57,0.022541,214917
58,0.022350,216409
59,0.022287,216409
60,0.023127,216409
61,0.022891,217839
62,0.022742,217839
63,0.022338,217839
64,0.022101,219328
65,0.023443,219328
66,0.024478,219328
67,0.023113,220755
68,0.024224,220755
69,0.025114,220755
70,0.026502,222170
71,0.026119,222170
72,0.026027,222170
73,0.024029,223512
74,0.026677,223512
75,0.026425,223512
76,0.026018,224805
77,0.027407,224805
78,0.027403,224805
79,0.025353,226108
80,0.026305,226108
81,0.027537,226108
82,0.027427,227379
83,0.026881,227379
84,0.026775,227379
85,0.027788,228639
86,0.029055,228639
87,0.028496,228639
88,0.026748,229810
89,0.027712,229810
90,0.027698,229810
91,0.027336,231043
92,0.029674,231043
93,0.029231,231043
94,0.027169,232293
95,0.029804,232293
96,0.028014,232293
97,0.029185,233450
98,0.029922,233450
99,0.029746,233450
100,0.027871,234531
101,0.028552,234531
102,0.028171,234531
103,0.029556,235577
104,0.030331,235577
105,0.028749,235577
106,0.028390,236661
107,0.029013,236661
108,0.028367,236661
109,0.032051,237638
110,0.029032,237638
111,0.030387,237638
112,0.028780,238567
113,0.030572,238567
114,0.028601,238567
115,0.028470,239513
116,0.030690,239513
117,0.028627,239513
118,0.028325,240437
119,0.028999,240437
120,0.028909,240437
121,0.028536,241240
122,0.030404,241240
123,0.028745,241240
124,0.029938,242041
125,0.028562,242041
126,0.029750,242041
127,0.028419,242933
128,0.028551,242933
129,0.029652,242933
130,0.027958,243676
131,0.029657,243676
132,0.028035,243676
133,0.027724,244448
134,0.028180,244448
135,0.030948,244448
136,0.027646,245205
137,0.027987,245205
138,0.027599,245205
139,0.027311,245945
140,0.028744,245945
141,0.027355,245945
142,0.028111,246659
143,0.027201,246659
144,0.027976,246659
145,0.027625,247299
146,0.026791,247299
147,0.026549,247299
148,0.026262,247885
149,0.026536,247885
150,0.026406,247885
151,0.026246,248509
152,0.026171,248509
153,0.025856,248509
154,0.025769,249158
155,0.025990,249158
156,0.025466,249158
157,0.025654,249745
158,0.025896,249745
159,0.025036,249745
160,0.025272,250237
161,0.026212,250237
162,0.025762,250237
163,0.025433,250785
164,0.026270,250785
165,0.024797,250785
166,0.024105,251255
167,0.025323,251255
168,0.025200,251255
169,0.025258,251715
170,0.026175,251715
171,0.025811,251715
172,0.024083,252205
173,0.025322,252205
174,0.024663,252205
175,0.024117,252668
176,0.025505,252668
177,0.025057,252668
178,0.025686,253073
179,0.024427,253073
180,0.024404,253073
181,0.024663,253478
182,0.025308,253478
183,0.025271,253478
184,0.024715,253898
185,0.025274,253898
186,0.024621,253898
187,0.024931,254290
188,0.024904,254290
189,0.025048,254290
190,0.025868,254686
191,0.024234,254686
192,0.026061,254686
193,0.025655,255083
194,0.024709,255083
195,0.025656,255083
196,0.024669,255411
197,0.025387,255411
198,0.025817,255411
199,0.026927,255740
200,0.025256,255740
201,0.024985,255740
