iteration,avg_loss,num_points
136,0.026347,1089018
137,0.025842,1089595
138,0.025563,1090242
139,0.026386,1090949
140,0.026259,1091677
141,0.027146,1092403
142,0.026857,1093167
143,0.027545,1094028
144,0.027051,1094909
145,0.028171,1095866
146,0.028144,1096892
147,0.029496,1097991
148,0.029295,1099308
149,0.029548,1100824
150,0.031295,1102376
151,0.031033,1103916
152,0.031359,1105509
153,0.032199,1107151
154,0.034575,1108840
155,0.032956,1110482
156,0.032973,1112361
157,0.033324,1114372
158,0.033052,1116701
159,0.032889,1118669
160,0.032476,1120216
161,0.034139,1121883
162,0.032750,1123732
163,0.032123,1125669
164,0.032275,1128244
165,0.033008,1130981
166,0.033524,1134157
167,0.033891,1137928
168,0.033528,1141656
169,0.034988,1145320
170,0.032769,1149647
171,0.032522,1154275
172,0.033542,1159229
173,0.032910,1164510
174,0.032657,1170123
175,0.033221,1176186
176,0.033952,1182337
177,0.033336,1188661
178,0.034448,1195389
179,0.034789,1202156
180,0.036992,1208806
181,0.034881,1215650
182,0.034926,1222009
183,0.034494,1228316
184,0.034893,1234600
185,0.038063,1234600
186,0.034895,1243014
187,0.034863,1243014
188,0.038679,1252558
189,0.036582,1252558
190,0.039736,1262469
191,0.039282,1262469
192,0.043188,1272727
193,0.046788,1272727
194,0.047278,1283270
195,0.046587,1283270
196,0.055152,1294136
197,0.056099,1303996
198,0.066613,1312935
199,0.061626,1320684
200,0.058804,1327707
201,0.052630,1334298
202,0.052148,1340942
203,0.043586,1347554
204,0.039271,1353866
205,0.041101,1360039
206,0.036630,1366276
207,0.039904,1372356
208,0.036635,1378789
209,0.036603,1385597
210,0.039447,1392702
211,0.037231,1400598
212,0.037011,1407634
213,0.037473,1415478
214,0.039345,1415478
215,0.036760,1426149
216,0.039091,1435574
217,0.037008,1445454
218,0.038060,1454227
219,0.038345,1461101
220,0.041948,1467222
221,0.039062,1472576
222,0.046941,1477854
223,0.048755,1483496
224,0.054310,1489083
225,0.057412,1494368
226,0.061162,1498890
227,0.063454,1502909
228,0.064229,1506666
229,0.063332,1510137
230,0.063744,1513396
231,0.064658,1513396
232,0.062425,1517154
233,0.061924,1517154
234,0.065277,1519466
235,0.062700,1519466
236,0.066147,1519466
237,0.061349,1521577
238,0.060663,1521577
239,0.060856,1521577
240,0.066998,1521577
241,0.059084,1523026
242,0.062765,1523026
243,0.059409,1524272
244,0.064054,1524272
245,0.059267,1525239
246,0.059149,1525239
247,0.057792,1526307
248,0.061065,1527297
249,0.057842,1528291
250,0.060448,1529221
251,0.058662,1530131
252,0.060324,1531003
253,0.060220,1531913
254,0.053982,1532722
255,0.046854,1533534
256,0.043635,1534319
257,0.035548,1535147
258,0.037802,1535941
259,0.039091,1536692
260,0.032701,1537441
261,0.037482,1538165
262,0.035386,1538962
263,0.034623,1539660
264,0.037178,1540436
265,0.034587,1541197
266,0.034718,1542042
267,0.037816,1542907
268,0.034065,1543730
269,0.034689,1544614
270,0.038396,1545570
271,0.035150,1546481
272,0.036118,1547410
273,0.035359,1548367
274,0.035150,1549409
275,0.035137,1550436
276,0.040892,1551506
277,0.032836,1552662
278,0.034424,1553812
279,0.033292,1554997
280,0.034604,1556200
281,0.035269,1557530
282,0.032622,1558940
283,0.033055,1560470
284,0.036243,1561966
285,0.031979,1563436
286,0.032947,1564971
287,0.031078,1566665
