iteration,avg_loss,num_points
137,0.022467,271378
138,0.022092,271518
139,0.023018,271648
140,0.022842,271810
141,0.022579,271964
142,0.021957,272123
143,0.022782,272296
144,0.023726,272484
145,0.022060,272692
146,0.022994,272937
147,0.021712,273189
148,0.022855,273509
149,0.024262,273862
150,0.024708,274248
151,0.025453,274621
152,0.025988,275016
153,0.026175,275443
154,0.025931,275833
155,0.026139,276192
156,0.026791,276646
157,0.026588,277107
158,0.027040,277629
159,0.026288,278029
160,0.026946,278354
161,0.027368,278772
162,0.028129,279239
163,0.027287,279858
164,0.026974,280978
165,0.025713,281832
166,0.026130,282956
167,0.026699,284181
168,0.026277,285021
169,0.027244,286231
170,0.026480,287759
171,0.027140,289052
172,0.026274,290473
173,0.027016,292212
174,0.026518,294150
175,0.027021,295814
176,0.026683,297416
177,0.027534,299028
178,0.027072,300829
179,0.027713,302625
180,0.027243,304384
181,0.028036,306228
182,0.027712,307986
183,0.030190,309657
184,0.029057,311303
185,0.028372,311303
186,0.027741,314368
187,0.027442,314368
188,0.028449,317598
189,0.028428,317598
190,0.029170,320915
191,0.028593,320915
192,0.032082,324201
193,0.031397,324201
194,0.039359,327809
195,0.038757,327809
196,0.035561,331396
197,0.039191,334044
198,0.034945,336471
199,0.038015,338345
200,0.032129,340072
201,0.029297,341779
202,0.032981,343342
203,0.028013,344845
204,0.027760,346426
205,0.028922,347960
206,0.027886,349510
207,0.027261,351143
208,0.028027,353197
209,0.027459,355695
210,0.028188,358283
211,0.028216,360496
212,0.032010,362185
213,0.028341,364483
214,0.031060,364483
215,0.027298,367775
216,0.027879,370005
217,0.030312,372107
218,0.027948,373314
219,0.028622,374188
220,0.028210,374886
221,0.029209,375646
222,0.032101,376548
223,0.040218,377581
224,0.049788,378689
225,0.056157,379682
226,0.059507,380466
227,0.062869,381178
228,0.068404,381762
229,0.064804,382355
230,0.064863,382889
231,0.068186,382889
232,0.064071,383596
233,0.063917,383596
234,0.063347,383946
235,0.063165,383946
236,0.062055,383946
237,0.068977,384221
238,0.061581,384221
239,0.061453,384221
240,0.069045,384221
241,0.060851,384389
242,0.059826,384389
243,0.059592,384532
244,0.059418,384532
245,0.059563,384619
246,0.062572,384619
247,0.058052,384714
248,0.056934,384804
249,0.056737,384890
250,0.055833,384980
251,0.062674,385052
252,0.055077,385123
253,0.059697,385187
254,0.049512,385245
255,0.043049,385309
256,0.031473,385363
257,0.025103,385435
258,0.024605,385495
259,0.022863,385553
260,0.025652,385606
261,0.022784,385658
262,0.027059,385719
263,0.030648,385793
264,0.024102,385879
265,0.023651,385977
266,0.024319,386102
267,0.027240,386196
268,0.030481,386310
269,0.024204,386440
270,0.023814,386552
271,0.024107,386684
272,0.023992,386857
273,0.023677,387020
274,0.024652,387230
275,0.024338,387416
276,0.023207,387640
277,0.023795,387870
278,0.024575,388095
279,0.027290,388304
280,0.027045,388534
281,0.023588,388777
282,0.028013,388996
283,0.024299,389250
284,0.028565,389523
285,0.024667,389829
286,0.024336,390134
287,0.023914,390458
288,0.024147,390763
289,0.026258,391061
290,0.029529,391365
291,0.023559,391725
292,0.023746,392097
293,0.025671,392485
294,0.025194,392858
295,0.028695,393235
296,0.024704,393651
297,0.028178,394038
298,0.025328,394413
299,0.026958,394811
300,0.025832,395229
301,0.027432,395621
302,0.026932,396058
303,0.027004,396451
304,0.027606,396841
305,0.026699,397221
306,0.031440,397575
307,0.027191,397929
308,0.027019,398226
309,0.027083,398502
310,0.031534,398715
311,0.031720,398902
312,0.031896,399148
313,0.028239,399378
314,0.029648,399602
315,0.028229,399807
316,0.032300,400049
317,0.033249,400248
318,0.032371,400477
319,0.032753,400662
320,0.033138,400857
321,0.029402,401019
322,0.028918,401179
323,0.028035,401313
324,0.028520,401421
325,0.027479,401552
326,0.030671,401648
327,0.026772,401750
328,0.025071,401817
329,0.028204,401881
330,0.024285,401933
331,0.027881,401993
332,0.024793,402048
333,0.027654,402082
334,0.024618,402136
335,0.023713,402162
336,0.028033,402185
337,0.024066,402200
338,0.029334,402218
339,0.024911,402238
340,0.025383,402254
341,0.024853,402259
342,0.026091,402267
343,0.025435,402269
344,0.026079,402272
345,0.026228,402274
346,0.026755,402276
347,0.027488,402280
348,0.027496,402284
349,0.027555,402287
350,0.031605,402292
351,0.032109,402294
352,0.027538,402297
353,0.029117,402298
354,0.028741,402299
355,0.028845,402302
356,0.027826,402304
357,0.032427,402305
358,0.029347,402306
359,0.029269,402306
360,0.029108,402306
361,0.029087,402307
362,0.028478,402308
363,0.027702,402310
364,0.029348,402323
365,0.028922,402328
366,0.028744,402331
367,0.029866,402336
368,0.031827,402336
369,0.029268,402337
370,0.028777,402344
371,0.031953,402347
372,0.028023,402349
373,0.028032,402350
374,0.027540,402353
375,0.027795,402359
376,0.027639,402368
377,0.026444,402368
378,0.025726,402379
379,0.026290,402379
380,0.025109,402391
381,0.028245,402391
382,0.028169,402397
383,0.023776,402397
384,0.024292,402406
385,0.023730,402417
386,0.023283,402426
387,0.023375,402437
388,0.022917,402447
389,0.022599,402453
390,0.021975,402463
391,0.022615,402469
392,0.021863,402475
393,0.022147,402490
394,0.022562,402494
395,0.026218,402505
396,0.023569,402520
397,0.023905,402526
398,0.026498,402534
399,0.023384,402566
400,0.023902,402581
401,0.022699,402598
402,0.025840,402611
403,0.021995,402637
404,0.026104,402637
405,0.023006,402700
406,0.021699,402700
407,0.022041,402754
408,0.021398,402776
409,0.022037,402808
410,0.028051,402842
411,0.020541,402882
412,0.020605,402925
413,0.019830,402957
414,0.020378,402986
415,0.020786,403012
416,0.020495,403085
417,0.027381,403166
418,0.035514,403234
419,0.042115,403299
420,0.047013,403347
421,0.048032,403392
422,0.050619,403437
423,0.051471,403437
424,0.052294,403497
425,0.050488,403497
426,0.054974,403524
427,0.058036,403524
428,0.055424,403540
429,0.054038,403540
430,0.057405,403556
431,0.054949,403556
432,0.054406,403564
433,0.053954,403564
434,0.053797,403572
435,0.056361,403572
436,0.046073,403575
437,0.040355,403581
438,0.020305,403583
439,0.021304,403588
440,0.022787,403596
441,0.019323,403602
442,0.021146,403609
443,0.023438,403611
444,0.021121,403625
445,0.023801,403630
446,0.020627,403639
447,0.024547,403646
448,0.021409,403654
449,0.024107,403661
450,0.019991,403668
451,0.021112,403672
452,0.022187,403690
453,0.021313,403706
454,0.021457,403716
455,0.022347,403728
456,0.024844,403740
457,0.024914,403746
458,0.024672,403754
459,0.027748,403765
460,0.029568,403777
461,0.025017,403780
462,0.025205,403788
463,0.025091,403793
464,0.025327,403805
465,0.025987,403815
466,0.028183,403822
467,0.028418,403836
468,0.025491,403851
469,0.024077,403856
470,0.024366,403868
471,0.023839,403875
472,0.024731,403891
473,0.023494,403915
474,0.023495,403935
475,0.023441,403953
