iteration,total_loss,num_points
391,0.047773,402686
392,0.045235,402692
393,0.047315,402707
394,0.043561,402711
395,0.044225,402722
396,0.035340,402737
397,0.060089,402743
398,0.049078,402751
399,0.082820,402783
400,0.049396,402798
401,0.045432,402815
402,0.046069,402828
403,0.040871,402854
404,0.046870,402854
405,0.044219,402917
406,0.039804,402917
407,0.057844,402971
408,0.048704,402993
409,0.046477,403025
410,0.048645,403059
411,0.040250,403099
412,0.056336,403142
413,0.097677,403174
414,0.039061,403203
415,0.061036,403229
416,0.042888,403302
417,0.067440,403383
418,0.045334,403451
419,0.039167,403516
420,0.036328,403564
421,0.096159,403609
422,0.045532,403654
423,0.049315,403654
424,0.046741,403714
425,0.097611,403714
426,0.054862,403741
427,0.045784,403741
428,0.038617,403757
429,0.048664,403757
430,0.044045,403773
431,0.043752,403773
432,0.044308,403781
433,0.042575,403781
434,0.045520,403789
435,0.057200,403789
436,0.045657,403792
437,0.044972,403798
438,0.041344,403800
439,0.081665,403805
440,0.057273,403813
441,0.041875,403819
442,0.056150,403826
443,0.044557,403828
444,0.096130,403842
445,0.084681,403847
446,0.044072,403856
447,0.090438,403863
448,0.047307,403871
449,0.043962,403878
450,0.043851,403885
451,0.037409,403889
452,0.042426,403907
453,0.044524,403923
454,0.044509,403933
455,0.039280,403945
456,0.038501,403957
457,0.095140,403963
458,0.042778,403971
459,0.057521,403982
460,0.034230,403994
461,0.071171,403997
462,0.049643,404005
463,0.039511,404010
464,0.033728,404022
465,0.045523,404032
466,0.050325,404039
467,0.040317,404053
468,0.038833,404068
469,0.040651,404073
470,0.094582,404085
471,0.046877,404092
472,0.045909,404108
473,0.041542,404132
474,0.038284,404152
475,0.038662,404170
476,0.042982,404183
477,0.035355,404198
478,0.056607,404212
479,0.044917,404227
480,0.067636,404247
481,0.033568,404272
482,0.047393,404315
483,0.043955,404332
484,0.066305,404355
485,0.043733,404380
486,0.049168,404413
487,0.039795,404471
488,0.033315,404519
489,0.044714,404595
490,0.044613,404674
491,0.055233,404736
492,0.036980,404844
493,0.043972,404917
494,0.039910,404984
495,0.061091,405033
496,0.088981,405057
497,0.032814,405098
498,0.040418,405133
499,0.050060,405162
500,0.034691,405225
501,0.066398,405264
502,0.043924,405299
503,0.041743,405355
504,0.040869,405390
505,0.042903,405414
506,0.049391,405442
507,0.047937,405465
508,0.041984,405503
509,0.038579,405588
510,0.047729,405628
511,0.044272,405664
512,0.035348,405692
513,0.042602,405723
514,0.059986,405770
515,0.078458,405815
516,0.045999,405845
517,0.047665,405922
518,0.077249,405958
519,0.043919,406062
520,0.042934,406099
521,0.031632,406129
522,0.045412,406199
523,0.038291,406232
524,0.037624,406267
525,0.048352,406290
526,0.047425,406314
527,0.049676,406338
528,0.095510,406353
529,0.092566,406380
530,0.052149,406391
531,0.051415,406411
532,0.043572,406422
533,0.044067,406434
534,0.046353,406448
535,0.044852,406458
536,0.042527,406468
537,0.044626,406479
538,0.046343,406510
539,0.093812,406531
540,0.055190,406548
541,0.070013,406558
542,0.037886,406565
543,0.049724,406579
544,0.052075,406597
545,0.042707,406620
546,0.045458,406642
547,0.044666,406684
548,0.039515,406781
549,0.045670,406840
550,0.044900,407017
551,0.043286,407080
552,0.074988,407109
553,0.047754,407137
554,0.065119,407166
555,0.031925,407197
556,0.041960,407237
557,0.040298,407272
558,0.097125,407302
559,0.044946,407341
560,0.044691,407382
561,0.044521,407418
562,0.093400,407472
563,0.042647,407608
564,0.060816,407717
565,0.055367,407795
566,0.043801,407881
567,0.038170,407881
568,0.044355,407983
569,0.042312,407983
570,0.040535,408068
571,0.037567,408068
572,0.060985,408127
573,0.043823,408127
574,0.037803,408127
575,0.052204,408169
576,0.037501,408169
577,0.039440,408169
578,0.050558,408188
579,0.068239,408188
580,0.048657,408201
581,0.052016,408201
582,0.043250,408221
583,0.049535,408221
584,0.094203,408230
585,0.050057,408239
586,0.041442,408244
587,0.042519,408251
588,0.063357,408259
589,0.077116,408262
590,0.040975,408272
591,0.042708,408282
592,0.042629,408299
593,0.045262,408301
594,0.092562,408311
595,0.053369,408314
596,0.043189,408317
597,0.040633,408324
598,0.039957,408328
599,0.038301,408333
600,0.040928,408337
601,0.091980,408572
602,0.045397,408577
603,0.038748,408582
604,0.052012,408587
605,0.046969,408589
606,0.047491,408595
607,0.038812,408595
608,0.047630,408603
609,0.039310,408603
610,0.045315,408603
611,0.054131,408609
612,0.038043,408615
613,0.053402,408620
614,0.044655,408625
615,0.059771,408632
616,0.045848,408635
617,0.036732,408643
618,0.051952,408650
619,0.035490,408654
620,0.042578,408663
621,0.036733,408668
622,0.035844,408674
623,0.043436,408675
624,0.078076,408682
625,0.051764,408685
626,0.045211,408690
627,0.038172,408698
628,0.041630,408703
629,0.032639,408704
630,0.038264,408717
631,0.102660,408732
632,0.058749,408762
633,0.042088,408801
634,0.039564,408847
635,0.106602,408847
636,0.038831,408931
637,0.036260,408931
638,0.070619,409004
639,0.070122,409004
640,0.038051,409004
641,0.041512,409004
642,0.036025,409055
643,0.054567,409055
644,0.037111,409055
645,0.049490,409055
646,0.040857,409055
647,0.097911,409063
648,0.042125,409063
649,0.035219,409071
650,0.049388,409071
651,0.032808,409081
652,0.063802,409081
653,0.057776,409087
654,0.047145,409093
655,0.084315,409096
656,0.046444,409097
657,0.041195,409100
658,0.077723,409103
659,0.041586,409105
660,0.079853,409108
661,0.034171,409112
662,0.092063,409120
663,0.092565,409124
664,0.037043,409128
665,0.063044,409131
666,0.096644,409134
667,0.079490,409143
668,0.034978,409144
669,0.039327,409149
670,0.041982,409149
671,0.032480,409152
672,0.040760,409156
673,0.104307,409158
674,0.036717,409165
675,0.043594,409167
676,0.053932,409178
677,0.036174,409180
678,0.033484,409186
679,0.046444,409189
680,0.044842,409193
681,0.047505,409194
682,0.035259,409199
683,0.041922,409207
684,0.095774,409212
685,0.050682,409215
686,0.051421,409222
687,0.039381,409230
688,0.046061,409233
689,0.092115,409234
690,0.045967,409240
691,0.040652,409246
692,0.095881,409253
693,0.052964,409258
694,0.048720,409262
695,0.044221,409266
696,0.065114,409271
697,0.094199,409273
698,0.042418,409279
699,0.034901,409284
700,0.043251,409289
701,0.042312,409291
702,0.035248,409294
703,0.034146,409299
704,0.086210,409311
705,0.040259,409323
706,0.043131,409335
707,0.034318,409350
708,0.032755,409364
709,0.034026,409374
710,0.037746,409381
711,0.037376,409389
712,0.040673,409399
713,0.046946,409414
714,0.049495,409424
715,0.038761,409433
716,0.102625,409439
717,0.039396,409452
718,0.043204,409454
719,0.041656,409460
720,0.050240,409471
721,0.061233,409519
722,0.040743,409674
723,0.055077,409824
724,0.062313,409907
725,0.051346,410047
726,0.077583,410196
727,0.032285,410292
728,0.047007,410419
729,0.047272,410544
730,0.036412,410603
731,0.041492,410654
732,0.037058,410702
733,0.041008,410757
734,0.039596,410790
735,0.037589,410828
736,0.046562,410872
737,0.050254,410920
738,0.038598,410984
739,0.075542,411042
740,0.035735,411124
741,0.044895,411184
742,0.053993,411290
743,0.090196,411374
744,0.080536,411465
745,0.034652,411574
746,0.032666,411743
747,0.098060,411965
748,0.042554,412134
749,0.047621,412279
750,0.038462,412387
751,0.047236,412517
752,0.043010,412621
753,0.040482,412771
754,0.039922,412921
755,0.039326,413087
756,0.041015,413259
757,0.031403,413427
758,0.042404,413577
759,0.090043,413736
760,0.045083,413922
761,0.053892,414099
762,0.094014,414254
763,0.038411,414403
764,0.068942,414559
765,0.034863,414718
766,0.038557,414863
767,0.050121,414998
768,0.074767,415143
769,0.058843,415272
770,0.040379,415406
771,0.043854,415522
772,0.034948,415651
773,0.036200,415782
774,0.077984,415893
775,0.037298,416003
776,0.053370,416098
777,0.067834,416179
778,0.035248,416252
779,0.035672,416318
780,0.049428,416390
781,0.040521,416464
782,0.035481,416542
783,0.032653,416607
784,0.045348,416663
785,0.052511,416695
786,0.079658,416723
787,0.040095,416742
788,0.044075,416770
789,0.039427,416804
790,0.045822,416852
791,0.039246,416852
792,0.033600,416877
793,0.056948,416877
794,0.077363,416920
795,0.042782,416920
796,0.030984,416948
797,0.055230,416948
798,0.040617,416973
799,0.045546,416973
800,0.048525,416999
801,0.031186,416999
802,0.045230,417022
803,0.054847,417036
804,0.055940,417048
805,0.052398,417062
806,0.042800,417076
807,0.047785,417087
808,0.100996,417096
809,0.038382,417109
810,0.037580,417121
811,0.052610,417129
812,0.044090,417136
813,0.088387,417140
814,0.044666,417148
815,0.034037,417157
816,0.033092,417160
817,0.038655,417167
818,0.041314,417173
819,0.040736,417185
820,0.051928,417188
821,0.044262,417191
822,0.039311,417193
823,0.072396,417196
824,0.071987,417201
825,0.047453,417206
826,0.051877,417213
827,0.037286,417215
828,0.036791,417218
829,0.046087,417224
830,0.039174,417230
831,0.039119,417231
832,0.049010,417239
833,0.044066,417241
834,0.030180,417247
835,0.030128,417249
836,0.045613,417253
837,0.037619,417260
838,0.067913,417263
839,0.037925,417267
840,0.039270,417271
841,0.075878,417272
842,0.032250,417274
843,0.039549,417276
844,0.048226,417281
845,0.039263,417284
846,0.030528,417285
847,0.040337,417290
848,0.089735,417298
849,0.045850,417305
850,0.047779,417314
851,0.044384,417323
852,0.044120,417334
853,0.038333,417342
854,0.035770,417352
855,0.053872,417363
856,0.043312,417373
857,0.044301,417381
858,0.068042,417392
859,0.046889,417396
860,0.048426,417400
861,0.052917,417405
862,0.052306,417408
863,0.033551,417413
864,0.040414,417418
865,0.033820,417420
866,0.047494,417421
867,0.045814,417429
868,0.045701,417434
869,0.049566,417437
870,0.090000,417439
871,0.092730,417441
872,0.038632,417448
873,0.039644,417453
874,0.084411,417457
875,0.035443,417459
876,0.047141,417464
877,0.031576,417469
878,0.038978,417478
879,0.031923,417482
880,0.054885,417490
881,0.063291,417500
882,0.052979,417506
883,0.053838,417512
884,0.039219,417519
885,0.046853,417529
886,0.041885,417540
887,0.045863,417551
888,0.050682,417556
889,0.034959,417570
890,0.049913,417581
891,0.031906,417592
892,0.050043,417602
893,0.043940,417613
894,0.046409,417627
895,0.029372,417638
896,0.039664,417657
897,0.045472,417673
898,0.045620,417681
899,0.043440,417693
900,0.030512,417710
901,0.092018,417814
902,0.037705,417833
903,0.034635,417848
904,0.044211,417868
905,0.037534,417895
906,0.053592,417921
907,0.100242,417957
908,0.033862,417983
909,0.038027,418008
910,0.036821,418041
911,0.034549,418078
912,0.038734,418123
913,0.043822,418159
914,0.046518,418210
915,0.048458,418240
916,0.087540,418274
917,0.046448,418329
918,0.036313,418373
919,0.035347,418415
920,0.049839,418454
921,0.098627,418483
922,0.063305,418522
923,0.051140,418570
924,0.093504,418600
925,0.031898,418636
926,0.043513,418676
927,0.048503,418714
928,0.043312,418759
929,0.040251,418782
930,0.060929,418833
931,0.046344,418880
932,0.089416,418901
933,0.040426,418923
934,0.044260,418976
935,0.048638,419013
936,0.034675,419035
937,0.065217,419063
938,0.044316,419098
939,0.078576,419117
940,0.040660,419149
941,0.099684,419176
942,0.083611,419195
943,0.047243,419221
944,0.044622,419245
945,0.057569,419264
946,0.043445,419280
947,0.034341,419307
948,0.042107,419326
949,0.039265,419347
950,0.042808,419366
951,0.069125,419384
952,0.054344,419416
953,0.032905,419433
954,0.037329,419448
955,0.042906,419464
956,0.037253,419488
957,0.044911,419501
958,0.050031,419512
959,0.032740,419521
960,0.035250,419528
961,0.037929,419541
962,0.039062,419551
963,0.093790,419563
964,0.033593,419567
965,0.052044,419570
966,0.058869,419572
967,0.033965,419578
968,0.040251,419587
969,0.031000,419597
970,0.046490,419600
971,0.048809,419605
972,0.040378,419612
973,0.048076,419616
974,0.042061,419620
975,0.053444,419625
976,0.039467,419633
977,0.045062,419634
978,0.028458,419638
979,0.045021,419640
980,0.040979,419652
981,0.031895,419658
982,0.049894,419666
983,0.043875,419674
984,0.039478,419677
985,0.032524,419684
986,0.053508,419688
987,0.031309,419695
988,0.035112,419708
989,0.039121,419719
990,0.035650,419730
991,0.038236,419739
992,0.052122,419744
993,0.040889,419749
994,0.044807,419754
995,0.033040,419757
996,0.038215,419766
997,0.083724,419766
998,0.051920,419766
999,0.038813,419766
1000,0.032562,419766
1001,0.099075,419766
1002,0.036919,419766
1003,0.032066,419766
1004,0.062554,419766
1005,0.029949,419766
1006,0.057808,419766
1007,0.045621,419766
1008,0.050725,419766
1009,0.049495,419766
1010,0.096871,419766
1011,0.065425,419766
1012,0.035055,419766
1013,0.045836,419766
1014,0.038249,419766
1015,0.038956,419766
1016,0.035432,419766
1017,0.028026,419766
1018,0.038998,419766
1019,0.049746,419766
1020,0.055874,419766
1021,0.043543,419766
1022,0.033973,419766
1023,0.033155,419766
1024,0.065924,419766
1025,0.092286,419766
1026,0.036312,419766
1027,0.048473,419766
1028,0.032837,419766
1029,0.029355,419766
1030,0.047385,419766
1031,0.033907,419766
1032,0.043827,419766
1033,0.044177,419766
1034,0.089424,419766
1035,0.041542,419766
1036,0.036006,419766
1037,0.032994,419766
1038,0.039825,419766
1039,0.039828,419766
1040,0.044752,419766
1041,0.045986,419766
1042,0.033204,419766
1043,0.034525,419766
1044,0.044048,419766
1045,0.045648,419766
1046,0.044199,419766
1047,0.049139,419766
1048,0.039556,419766
1049,0.042855,419766
1050,0.044882,419766
1051,0.033861,419766
1052,0.081490,419766
1053,0.038811,419766
1054,0.059342,419766
1055,0.041889,419766
1056,0.038871,419766
1057,0.033567,419766
1058,0.042897,419766
1059,0.042798,419766
1060,0.030225,419766
1061,0.047279,419766
1062,0.045274,419766
1063,0.033079,419766
1064,0.041399,419766
1065,0.044265,419766
1066,0.086810,419766
1067,0.040144,419766
1068,0.033084,419766
1069,0.033972,419766
1070,0.089185,419766
1071,0.041493,419766
1072,0.084242,419766
1073,0.043051,419766
1074,0.041231,419766
1075,0.036096,419766
1076,0.042533,419766
1077,0.030670,419766
1078,0.038271,419766
1079,0.076509,419766
1080,0.033446,419766
1081,0.041961,419766
1082,0.043230,419766
1083,0.085199,419766
1084,0.088983,419766
1085,0.039637,419766
1086,0.037977,419766
1087,0.039348,419766
1088,0.039741,419766
1089,0.078749,419766
1090,0.040584,419766
1091,0.038559,419766
1092,0.031096,419766
1093,0.042996,419766
1094,0.041619,419766
1095,0.034029,419766
1096,0.054273,419766
1097,0.032421,419766
1098,0.040093,419766
1099,0.036370,419766
1100,0.051096,419766
1101,0.037067,419766
1102,0.069368,419766
1103,0.040903,419766
1104,0.030893,419766
1105,0.033966,419766
1106,0.037353,419766
1107,0.035336,419766
1108,0.039044,419766
1109,0.041318,419766
1110,0.085525,419766
1111,0.032436,419766
1112,0.090076,419766
1113,0.060591,419766
1114,0.087233,419766
1115,0.028025,419766
1116,0.040597,419766
1117,0.056125,419766
1118,0.035249,419766
1119,0.035106,419766
1120,0.039773,419766
1121,0.037122,419766
1122,0.034616,419766
1123,0.037234,419766
1124,0.038441,419766
1125,0.050040,419766
1126,0.085979,419766
1127,0.036493,419766
1128,0.030202,419766
1129,0.036209,419766
1130,0.037411,419766
1131,0.032410,419766
1132,0.041341,419766
1133,0.034043,419766
1134,0.035815,419766
1135,0.032180,419766
1136,0.030285,419766
1137,0.093960,419766
1138,0.041004,419766
1139,0.040624,419766
1140,0.043861,419766
1141,0.039546,419766
1142,0.029880,419766
1143,0.034827,419766
1144,0.031435,419766
1145,0.059479,419766
1146,0.037788,419766
1147,0.039514,419766
1148,0.029481,419766
1149,0.046174,419766
1150,0.031630,419766
1151,0.083531,419766
1152,0.053606,419766
1153,0.091800,419766
1154,0.083007,419766
1155,0.029710,419766
1156,0.041569,419766
1157,0.041296,419766
1158,0.034704,419766
1159,0.042761,419766
1160,0.047822,419766
1161,0.028612,419766
1162,0.063484,419766
1163,0.086428,419766
1164,0.035372,419766
1165,0.030744,419766
1166,0.035027,419766
1167,0.041904,419766
1168,0.087484,419766
1169,0.029794,419766
1170,0.039485,419766
1171,0.039849,419766
1172,0.038959,419766
1173,0.044811,419766
1174,0.037197,419766
1175,0.033831,419766
1176,0.046053,419766
1177,0.039244,419766
1178,0.038760,419766
1179,0.086836,419766
1180,0.035311,419766
1181,0.029236,419766
1182,0.083794,419766
1183,0.035274,419766
1184,0.042123,419766
1185,0.036987,419766
1186,0.031569,419766
1187,0.042435,419766
1188,0.032431,419766
1189,0.038128,419766
1190,0.027127,419766
1191,0.033711,419766
1192,0.043488,419766
1193,0.028343,419766
1194,0.028111,419766
1195,0.034528,419766
1196,0.027161,419766
1197,0.037437,419766
1198,0.040287,419766
1199,0.028206,419766
1200,0.025697,419766
1201,0.031941,419830
1202,0.037778,419830
1203,0.069659,419830
1204,0.030764,419830
1205,0.041632,419830
1206,0.038542,419830
1207,0.069367,419830
1208,0.035518,419830
1209,0.035527,419830
1210,0.043430,419830
1211,0.035037,419830
1212,0.083228,419830
1213,0.042633,419830
1214,0.031379,419830
1215,0.032850,419830
1216,0.038777,419830
1217,0.036828,419830
1218,0.041812,419830
1219,0.035791,419830
1220,0.040384,419830
1221,0.035413,419830
1222,0.029464,419830
1223,0.032499,419830
1224,0.041741,419830
1225,0.063107,419830
1226,0.038902,419830
1227,0.040772,419830
1228,0.031615,419830
1229,0.042448,419830
1230,0.031969,419830
1231,0.048808,419830
1232,0.033585,419830
1233,0.080374,419830
1234,0.040646,419830
1235,0.030709,419830
1236,0.029609,419830
1237,0.062981,419830
1238,0.034955,419830
1239,0.038059,419830
1240,0.044330,419830
1241,0.033752,419830
1242,0.041743,419830
1243,0.075575,419830
1244,0.044952,419830
1245,0.034931,419830
1246,0.028854,419830
1247,0.045425,419830
1248,0.037214,419830
1249,0.040356,419830
1250,0.037556,419830
1251,0.041659,419830
1252,0.038243,419830
1253,0.038751,419830
1254,0.044350,419830
1255,0.032119,419830
1256,0.077875,419830
1257,0.035920,419830
1258,0.045785,419830
1259,0.032712,419830
1260,0.041635,419830
1261,0.086512,419830
1262,0.029330,419830
1263,0.041908,419830
1264,0.043548,419830
1265,0.028288,419830
1266,0.045659,419830
1267,0.036255,419830
1268,0.041928,419830
1269,0.029369,419830
1270,0.034588,419830
1271,0.029499,419830
1272,0.026748,419830
1273,0.037267,419830
1274,0.040750,419830
1275,0.027955,419830
1276,0.037017,419830
1277,0.033647,419830
1278,0.044931,419830
1279,0.037497,419830
1280,0.039727,419830
1281,0.038148,419830
1282,0.090060,419830
1283,0.086875,419830
1284,0.026023,419830
1285,0.036924,419830
1286,0.034527,419830
1287,0.082569,419830
1288,0.031277,419830
1289,0.034560,419830
1290,0.039774,419830
1291,0.037343,419830
1292,0.087398,419830
1293,0.025504,419830
1294,0.033393,419830
1295,0.042555,419830
1296,0.042331,419830
1297,0.032644,419830
1298,0.027627,419830
1299,0.035510,419830
1300,0.059183,419830
1301,0.025336,419830
1302,0.027871,419830
1303,0.042451,419830
1304,0.041220,419830
1305,0.037160,419830
1306,0.045125,419830
1307,0.030372,419830
1308,0.039489,419830
1309,0.039511,419830
1310,0.034207,419830
1311,0.030714,419830
1312,0.033613,419830
1313,0.036973,419830
1314,0.026684,419830
1315,0.034999,419830
1316,0.035111,419830
1317,0.039180,419830
1318,0.034907,419830
1319,0.026007,419830
1320,0.058258,419830
1321,0.034386,419830
1322,0.034055,419830
1323,0.034261,419830
1324,0.037691,419830
1325,0.071826,419830
1326,0.038614,419830
1327,0.033332,419830
1328,0.024412,419830
1329,0.039942,419830
1330,0.068120,419830
1331,0.083982,419830
1332,0.033942,419830
1333,0.033528,419830
1334,0.037803,419830
1335,0.043095,419830
1336,0.041529,419830
1337,0.027535,419830
1338,0.040609,419830
1339,0.035538,419830
1340,0.034848,419830
1341,0.037204,419830
1342,0.036227,419830
1343,0.036939,419830
1344,0.043488,419830
1345,0.034769,419830
1346,0.047197,419830
1347,0.025113,419830
1348,0.036584,419830
1349,0.027743,419830
1350,0.034231,419830
1351,0.039274,419830
1352,0.081290,419830
1353,0.033165,419830
1354,0.039569,419830
1355,0.042368,419830
1356,0.035333,419830
1357,0.039019,419830
1358,0.033491,419830
1359,0.077965,419830
1360,0.029527,419830
1361,0.033496,419830
