iteration,avg_loss,num_points
157,0.029463,277107
158,0.026649,277629
159,0.030630,278029
160,0.027887,278354
161,0.029526,278772
162,0.027651,279239
163,0.029572,279858
164,0.027549,280978
165,0.031374,281832
166,0.027322,282956
167,0.030442,284181
168,0.026811,285021
169,0.032788,286231
170,0.026746,287759
171,0.030000,289052
172,0.027059,290473
173,0.028779,292212
174,0.028055,294150
175,0.027606,295814
176,0.032129,297416
177,0.027446,299028
178,0.039442,300829
179,0.027551,302625
180,0.041474,304384
181,0.026615,306228
182,0.038869,307986
183,0.028364,309657
184,0.034475,311303
185,0.033291,311303
186,0.028681,314368
187,0.039720,314368
188,0.031669,317598
189,0.034767,317598
190,0.030836,320915
191,0.028753,320915
192,0.029202,324201
193,0.031823,324201
194,0.029107,327809
195,0.026628,327809
196,0.026673,331396
197,0.030194,334044
198,0.033619,336471
199,0.031127,338345
200,0.041537,340072
201,0.033219,341779
202,0.036989,343342
203,0.033326,344845
204,0.036819,346426
205,0.033596,347960
206,0.032400,349510
207,0.034068,351143
208,0.031948,353197
209,0.035803,355695
210,0.033813,358283
211,0.032450,360496
212,0.032022,362185
213,0.029668,364483
214,0.030375,364483
215,0.029436,367775
216,0.026212,370005
217,0.028187,372107
218,0.026914,373314
219,0.028527,374188
220,0.026356,374886
221,0.034364,375646
222,0.033086,376548
223,0.042808,377581
224,0.046493,378689
225,0.052722,379682
226,0.057280,380466
227,0.060462,381178
228,0.064763,381762
229,0.060307,382355
230,0.057381,382889
231,0.057867,382889
232,0.053148,383596
233,0.056420,383596
234,0.052176,383946
235,0.052593,383946
236,0.051092,383946
237,0.047144,384221
238,0.048767,384221
239,0.050172,384221
240,0.046947,384221
241,0.046867,384389
242,0.055310,384389
243,0.047842,384532
244,0.048074,384532
245,0.049189,384619
246,0.052288,384619
247,0.048283,384714
248,0.049611,384804
249,0.055545,384890
250,0.057043,384980
251,0.064392,385052
252,0.055992,385123
253,0.060672,385187
254,0.051304,385245
255,0.041152,385309
256,0.031320,385363
257,0.028958,385435
258,0.028973,385495
259,0.026920,385553
260,0.026859,385606
261,0.027976,385658
262,0.027734,385719
263,0.027231,385793
264,0.025066,385879
265,0.026388,385977
266,0.024447,386102
267,0.025750,386196
268,0.025839,386310
269,0.029290,386440
270,0.029196,386552
271,0.026746,386684
272,0.030008,386857
273,0.027028,387020
274,0.029240,387230
275,0.026589,387416
276,0.031447,387640
277,0.028738,387870
278,0.026429,388095
279,0.028634,388304
280,0.025742,388534
281,0.028061,388777
282,0.027763,388996
283,0.028979,389250
284,0.029297,389523
285,0.028640,389829
286,0.032163,390134
287,0.027935,390458
288,0.028394,390763
289,0.028379,391061
290,0.028110,391365
291,0.027403,391725
292,0.027519,392097
293,0.028603,392485
294,0.029204,392858
295,0.031756,393235
296,0.029342,393651
297,0.035262,394038
298,0.029269,394413
299,0.032598,394811
300,0.029441,395229
301,0.031000,395621
302,0.030344,396058
303,0.032528,396451
304,0.031904,396841
305,0.030756,397221
306,0.029942,397575
307,0.032113,397929
308,0.031913,398226
309,0.034478,398502
310,0.030892,398715
311,0.035647,398902
312,0.034155,399148
313,0.033836,399378
314,0.034113,399602
315,0.033307,399807
316,0.037617,400049
317,0.035130,400248
318,0.033792,400477
319,0.040480,400662
320,0.036496,400857
321,0.038813,401019
322,0.034142,401179
323,0.039203,401313
324,0.033510,401421
325,0.033769,401552
326,0.032909,401648
327,0.032644,401750
328,0.033527,401817
329,0.035547,401881
330,0.034916,401933
331,0.030955,401993
332,0.033401,402048
333,0.031798,402082
334,0.030811,402136
335,0.030623,402162
336,0.031567,402185
337,0.033903,402200
338,0.031122,402218
339,0.035585,402238
340,0.032471,402254
341,0.037390,402259
342,0.031502,402267
343,0.036377,402269
344,0.029092,402272
345,0.040147,402274
346,0.031367,402276
347,0.036716,402280
348,0.033250,402284
349,0.031665,402287
350,0.040238,402292
351,0.030818,402294
352,0.038739,402297
353,0.031510,402298
354,0.036556,402299
355,0.035778,402302
356,0.033535,402304
357,0.038437,402305
358,0.033303,402306
359,0.039100,402306
360,0.031559,402306
361,0.033241,402307
362,0.038446,402308
363,0.033408,402310
364,0.045094,402323
365,0.036812,402328
366,0.052765,402331
367,0.042114,402336
368,0.046303,402336
369,0.037155,402337
370,0.041488,402344
371,0.047061,402347
372,0.043320,402349
373,0.047450,402350
374,0.039444,402353
375,0.046030,402359
376,0.042578,402368
377,0.048393,402368
378,0.033676,402379
379,0.034130,402379
380,0.030225,402391
381,0.038320,402391
382,0.032091,402397
383,0.041087,402397
384,0.029227,402406
385,0.030150,402417
386,0.031600,402426
387,0.030064,402437
388,0.031829,402447
389,0.035314,402453
390,0.032948,402463
391,0.034943,402469
392,0.033723,402475
393,0.032173,402490
394,0.029982,402494
395,0.029598,402505
396,0.030172,402520
397,0.031185,402526
398,0.030964,402534
399,0.029861,402566
400,0.029968,402581
401,0.032993,402598
402,0.036418,402611
403,0.029491,402637
404,0.029211,402637
405,0.024463,402700
406,0.028940,402700
407,0.025568,402754
408,0.027020,402776
409,0.026339,402808
410,0.025669,402842
411,0.025422,402882
412,0.027367,402925
413,0.029078,402957
414,0.027226,402986
415,0.028814,403012
416,0.027579,403085
417,0.036559,403166
418,0.040571,403234
419,0.049819,403299
420,0.050774,403347
421,0.048494,403392
422,0.054522,403437
423,0.051563,403437
424,0.050991,403497
425,0.051009,403497
426,0.052000,403524
427,0.056262,403524
428,0.052503,403540
429,0.055417,403540
430,0.051308,403556
431,0.052043,403556
432,0.051831,403564
433,0.059259,403564
434,0.054385,403572
435,0.051709,403572
436,0.048396,403575
437,0.048473,403581
438,0.030261,403583
439,0.031143,403588
440,0.030678,403596
441,0.027560,403602
442,0.033236,403609
443,0.031215,403611
444,0.031027,403625
445,0.028492,403630
446,0.032089,403639
447,0.029876,403646
448,0.030308,403654
449,0.027576,403661
450,0.034928,403668
451,0.030085,403672
452,0.037906,403690
453,0.028852,403706
454,0.032028,403716
455,0.029934,403728
456,0.033158,403740
457,0.029146,403746
458,0.034792,403754
459,0.028675,403765
460,0.035109,403777
461,0.026913,403780
462,0.033285,403788
463,0.028030,403793
464,0.032973,403805
465,0.031839,403815
466,0.033255,403822
467,0.031160,403836
468,0.035333,403851
469,0.029567,403856
470,0.038538,403868
471,0.031256,403875
472,0.033748,403891
473,0.030999,403915
474,0.032280,403935
475,0.033982,403953
476,0.032120,403966
477,0.036317,403981
478,0.034351,403995
479,0.036308,404010
480,0.032409,404030
481,0.037322,404055
482,0.030890,404098
483,0.034846,404115
484,0.036129,404138
485,0.037298,404163
486,0.030788,404196
487,0.037413,404254
488,0.031908,404302
489,0.031433,404378
490,0.035292,404457
491,0.032144,404519
492,0.036260,404627
