iteration,avg_loss,num_points
198,0.060932,336471
199,0.062645,338345
200,0.054449,340072
201,0.047576,341779
202,0.043697,343342
203,0.042123,344845
204,0.035715,346426
205,0.034104,347960
206,0.035606,349510
207,0.038246,351143
208,0.034504,353197
209,0.034799,355695
210,0.034851,358283
211,0.035974,360496
212,0.035326,362185
213,0.035272,364483
214,0.036809,364483
215,0.034771,367775
216,0.034950,370005
217,0.034871,372107
218,0.035556,373314
219,0.036354,374188
220,0.036255,374886
221,0.036549,375646
222,0.045340,376548
223,0.046781,377581
224,0.052520,378689
225,0.059749,379682
226,0.059332,380466
227,0.062506,381178
228,0.063179,381762
229,0.063100,382355
230,0.066783,382889
231,0.061762,382889
232,0.062151,383596
233,0.061263,383596
234,0.060940,383946
235,0.061315,383946
236,0.060079,383946
237,0.065920,384221
238,0.059458,384221
239,0.059629,384221
240,0.059056,384221
241,0.058748,384389
242,0.058279,384389
243,0.058243,384532
244,0.057789,384532
245,0.057539,384619
246,0.057657,384619
247,0.060751,384714
248,0.056644,384804
249,0.057162,384890
250,0.057209,384980
251,0.057011,385052
252,0.060993,385123
253,0.057389,385187
254,0.056176,385245
255,0.044770,385309
256,0.036145,385363
257,0.036403,385435
258,0.033563,385495
259,0.034200,385553
260,0.033849,385606
261,0.031834,385658
262,0.031442,385719
263,0.032094,385793
264,0.032277,385879
265,0.032187,385977
266,0.031505,386102
267,0.032383,386196
268,0.031989,386310
269,0.032061,386440
270,0.032490,386552
271,0.032526,386684
272,0.032901,386857
273,0.039135,387020
274,0.032880,387230
275,0.032006,387416
276,0.034969,387640
277,0.031950,387870
278,0.036218,388095
279,0.034508,388304
280,0.037574,388534
281,0.032709,388777
282,0.034711,388996
283,0.031096,389250
284,0.030725,389523
285,0.032761,389829
286,0.031095,390134
287,0.029734,390458
288,0.030381,390763
289,0.030922,391061
290,0.030075,391365
291,0.030836,391725
292,0.029601,392097
293,0.031678,392485
294,0.030859,392858
295,0.032641,393235
296,0.031343,393651
297,0.034756,394038
298,0.030659,394413
299,0.030396,394811
300,0.031584,395229
301,0.035397,395621
302,0.033580,396058
303,0.034650,396451
304,0.033367,396841
305,0.033938,397221
306,0.033279,397575
307,0.032609,397929
308,0.032920,398226
309,0.034945,398502
310,0.034087,398715
311,0.033928,398902
312,0.035870,399148
313,0.033720,399378
314,0.039400,399602
315,0.036876,399807
316,0.034143,400049
317,0.040750,400248
318,0.034350,400477
319,0.035029,400662
320,0.037578,400857
321,0.033211,401019
322,0.034130,401179
323,0.036103,401313
324,0.033903,401421
325,0.033436,401552
326,0.030296,401648
327,0.028963,401750
328,0.027994,401817
329,0.027593,401881
330,0.034839,401933
331,0.027144,401993
332,0.027968,402048
333,0.027100,402082
334,0.027372,402136
335,0.027730,402162
336,0.027166,402185
337,0.027288,402200
338,0.027198,402218
339,0.027893,402238
340,0.027055,402254
341,0.032394,402259
342,0.027236,402267
343,0.027776,402269
344,0.028197,402272
345,0.028833,402274
346,0.027343,402276
347,0.028769,402280
348,0.029607,402284
349,0.033925,402287
350,0.029701,402292
351,0.029766,402294
352,0.029288,402297
353,0.029809,402298
354,0.032866,402299
355,0.033542,402302
356,0.030039,402304
357,0.029784,402305
358,0.029709,402306
359,0.030449,402306
360,0.028967,402306
361,0.030430,402307
362,0.029227,402308
363,0.028531,402310
364,0.033853,402323
365,0.029184,402328
366,0.029630,402331
367,0.029457,402336
368,0.036666,402336
369,0.030130,402337
370,0.030423,402344
371,0.029939,402347
372,0.032676,402349
373,0.029732,402350
374,0.032489,402353
375,0.028517,402359
376,0.029754,402368
377,0.029198,402368
378,0.029067,402379
379,0.032274,402379
380,0.029114,402391
381,0.027902,402391
382,0.027509,402397
383,0.026526,402397
384,0.026113,402406
385,0.028212,402417
386,0.029498,402426
387,0.026929,402437
388,0.027458,402447
389,0.026928,402453
390,0.026843,402463
391,0.026659,402469
392,0.029963,402475
393,0.026796,402490
394,0.026422,402494
395,0.026975,402505
396,0.026650,402520
397,0.026015,402526
398,0.027825,402534
399,0.026193,402566
400,0.026605,402581
401,0.027752,402598
402,0.026921,402611
403,0.026427,402637
404,0.026574,402637
405,0.025986,402700
406,0.028962,402700
407,0.028658,402754
408,0.029037,402776
409,0.026121,402808
410,0.025426,402842
411,0.024136,402882
412,0.024416,402925
413,0.023907,402957
414,0.028127,402986
415,0.025134,403012
416,0.025191,403085
417,0.032036,403166
418,0.041492,403234
419,0.053027,403299
420,0.051382,403347
421,0.055459,403392
422,0.057591,403437
423,0.060304,403437
424,0.057370,403497
425,0.060194,403497
426,0.060384,403524
427,0.057320,403524
428,0.057385,403540
429,0.056717,403540
430,0.057350,403556
431,0.060754,403556
432,0.056517,403564
433,0.057746,403564
434,0.058703,403572
435,0.054325,403572
436,0.049175,403575
437,0.042275,403581
438,0.029013,403583
439,0.024627,403588
440,0.024581,403596
441,0.024917,403602
442,0.024390,403609
443,0.025079,403611
444,0.024711,403625
445,0.026496,403630
446,0.024658,403639
447,0.027961,403646
448,0.023805,403654
449,0.024348,403661
450,0.025191,403668
451,0.024592,403672
452,0.024902,403690
453,0.025521,403706
454,0.025433,403716
455,0.026561,403728
456,0.026756,403740
457,0.027400,403746
458,0.027422,403754
459,0.028195,403765
460,0.029040,403777
461,0.029632,403780
462,0.028812,403788
463,0.030194,403793
464,0.029520,403805
465,0.029051,403815
466,0.029256,403822
467,0.029041,403836
468,0.033231,403851
469,0.029714,403856
470,0.028782,403868
471,0.031999,403875
472,0.029248,403891
473,0.030020,403915
474,0.027472,403935
475,0.029102,403953
476,0.031690,403966
477,0.027246,403981
478,0.026398,403995
479,0.025741,404010
480,0.026023,404030
481,0.026235,404055
482,0.026054,404098
483,0.025267,404115
484,0.024461,404138
485,0.024781,404163
486,0.024446,404196
487,0.024883,404254
488,0.031915,404302
489,0.024830,404378
490,0.029637,404457
491,0.029100,404519
492,0.029206,404627
493,0.027083,404700
494,0.026197,404767
495,0.029485,404816
496,0.026580,404840
497,0.025985,404881
498,0.026074,404916
499,0.032077,404945
500,0.030568,405008
501,0.025666,405047
502,0.027214,405082
503,0.024137,405138
504,0.024835,405173
505,0.023865,405197
506,0.028022,405225
507,0.028334,405248
508,0.025565,405286
509,0.024353,405371
510,0.024363,405411
511,0.023820,405447
512,0.024270,405475
513,0.023240,405506
514,0.024151,405553
515,0.027269,405598
516,0.030572,405628
517,0.023498,405705
518,0.024199,405741
519,0.023209,405845
520,0.024165,405882
521,0.024159,405912
522,0.023775,405982
523,0.026882,406015
524,0.024048,406050
525,0.028315,406073
526,0.024825,406097
527,0.024425,406121
528,0.024775,406136
529,0.025122,406163
530,0.023742,406174
531,0.028230,406194
532,0.028976,406205
533,0.024302,406217
534,0.024979,406231
535,0.024090,406241
536,0.025457,406251
537,0.026936,406262
538,0.023873,406293
539,0.023134,406314
540,0.024613,406331
541,0.023647,406341
542,0.023392,406348
543,0.024646,406362
544,0.024089,406380
545,0.024564,406403
546,0.025303,406425
547,0.029182,406467
548,0.027215,406564
549,0.028111,406623
550,0.027502,406800
551,0.028206,406863
552,0.029196,406892
553,0.028298,406920
554,0.031914,406949
555,0.030219,406980
556,0.031075,407020
557,0.030186,407055
558,0.036143,407085
559,0.042073,407124
560,0.048397,407165
561,0.053093,407201
562,0.060700,407255
563,0.060313,407391
564,0.061426,407500
565,0.062229,407578
566,0.062473,407664
567,0.062118,407664
568,0.062372,407766
569,0.061738,407766
570,0.062226,407851
571,0.062798,407851
572,0.065302,407910
573,0.068383,407910
574,0.064077,407910
575,0.061838,407952
576,0.061083,407952
577,0.060287,407952
578,0.060586,407971
579,0.066019,407971
580,0.059443,407984
581,0.063401,407984
582,0.063111,408004
583,0.058530,408004
584,0.058648,408013
585,0.058450,408022
586,0.061820,408027
587,0.058410,408034
588,0.061359,408042
589,0.056895,408045
590,0.059774,408055
591,0.057426,408065
592,0.056010,408082
593,0.056663,408084
594,0.044434,408094
595,0.036400,408097
596,0.027904,408100
597,0.026238,408107
598,0.025904,408111
599,0.024922,408116
600,0.023628,408120
601,0.024119,408123
602,0.027593,408128
603,0.024627,408133
604,0.022922,408138
605,0.022335,408140
606,0.022994,408146
607,0.022748,408146
608,0.022660,408154
609,0.022083,408154
610,0.021415,408154
611,0.021399,408160
612,0.021169,408166
613,0.021439,408171
614,0.022038,408176
615,0.021614,408183
616,0.023987,408186
617,0.021384,408194
618,0.021526,408201
619,0.021631,408205
620,0.021215,408214
621,0.024412,408219
622,0.031447,408225
623,0.038846,408226
624,0.047685,408233
625,0.054620,408236
626,0.053589,408241
627,0.054098,408249
628,0.053417,408254
629,0.053603,408255
630,0.054482,408268
631,0.058321,408283
632,0.055704,408313
633,0.061729,408352
634,0.059065,408398
635,0.055194,408398
636,0.054561,408482
637,0.058341,408482
638,0.054447,408555
639,0.054414,408555
640,0.054104,408555
641,0.054774,408555
642,0.053833,408606
643,0.055855,408606
644,0.053398,408606
645,0.053037,408606
646,0.052359,408606
647,0.057050,408614
648,0.052629,408614
649,0.053123,408622
650,0.056021,408622
651,0.055376,408632
652,0.058655,408632
653,0.050542,408638
654,0.055668,408644
655,0.052135,408647
656,0.053235,408648
657,0.053386,408651
658,0.052808,408654
659,0.057605,408656
660,0.054296,408659
661,0.055390,408663
662,0.055452,408671
663,0.054866,408675
664,0.051649,408679
665,0.039528,408682
666,0.029338,408685
667,0.028525,408694
668,0.024974,408695
669,0.020560,408700
670,0.020547,408700
671,0.020588,408703
672,0.020511,408707
673,0.021396,408709
674,0.019772,408716
675,0.027203,408718
676,0.020963,408729
677,0.021572,408731
678,0.021592,408737
679,0.021125,408740
680,0.025606,408744
681,0.022491,408745
682,0.022065,408750
683,0.023078,408758
684,0.026119,408763
685,0.023799,408766
686,0.026718,408773
687,0.023875,408781
688,0.028561,408784
689,0.028428,408785
690,0.024387,408791
691,0.025881,408797
692,0.024849,408804
693,0.026100,408809
694,0.025223,408813
695,0.029381,408817
696,0.028862,408822
697,0.029892,408824
698,0.027831,408830
699,0.028379,408835
700,0.024387,408840
701,0.025776,408842
702,0.025517,408845
703,0.024877,408850
704,0.024368,408862
705,0.024504,408874
706,0.028605,408886
707,0.025914,408901
708,0.028837,408915
709,0.028753,408925
710,0.027612,408932
711,0.027802,408940
712,0.029112,408950
713,0.028993,408965
714,0.029363,408975
715,0.031832,408984
716,0.031370,408990
717,0.029514,409003
718,0.032070,409005
719,0.031137,409011
720,0.027950,409022
721,0.028172,409070
722,0.027878,409225
723,0.028552,409375
724,0.029020,409458
725,0.028013,409598
726,0.027535,409747
727,0.027393,409843
728,0.026430,409970
729,0.026160,410095
730,0.029257,410154
731,0.025668,410205
732,0.025473,410253
733,0.026216,410308
734,0.026697,410341
735,0.025833,410379
736,0.025304,410423
737,0.025869,410471
738,0.025704,410535
739,0.026507,410593
740,0.028767,410675
741,0.028243,410735
742,0.026325,410841
743,0.026422,410925
744,0.029866,411016
745,0.026935,411125
746,0.028010,411294
747,0.027565,411516
748,0.028000,411685
749,0.029338,411830
750,0.031715,411938
751,0.029479,412068
752,0.029765,412172
753,0.029395,412322
754,0.028793,412472
755,0.029405,412638
756,0.032570,412810
757,0.029280,412978
758,0.028724,413128
759,0.029061,413287
760,0.029355,413473
761,0.028824,413650
762,0.029072,413805
763,0.028269,413954
764,0.031307,414110
765,0.029330,414269
766,0.029543,414414
767,0.032251,414549
768,0.035663,414694
769,0.027667,414823
770,0.027841,414957
771,0.026603,415073
772,0.026507,415202
773,0.026219,415333
774,0.026094,415444
775,0.024923,415554
776,0.024504,415649
777,0.025622,415730
778,0.026530,415803
779,0.026087,415869
780,0.028463,415941
781,0.027552,416015
782,0.024598,416093
783,0.023578,416158
784,0.024761,416214
785,0.025229,416246
786,0.025908,416274
787,0.028836,416293
788,0.028400,416321
789,0.025321,416355
790,0.025161,416403
791,0.027555,416403
792,0.024209,416428
793,0.023563,416428
794,0.023708,416471
795,0.026527,416471
796,0.024500,416499
797,0.027180,416499
798,0.025361,416524
799,0.026043,416524
800,0.023354,416550
801,0.022217,416550
802,0.022728,416573
803,0.025083,416587
804,0.023329,416599
805,0.025013,416613
806,0.022121,416627
807,0.022072,416638
808,0.022892,416647
809,0.025810,416660
810,0.022382,416672
811,0.023504,416680
812,0.023702,416687
813,0.027386,416691
814,0.026545,416699
815,0.027352,416708
816,0.023967,416711
817,0.023191,416718
818,0.023433,416724
819,0.025022,416736
820,0.025167,416739
821,0.023531,416742
822,0.023432,416744
823,0.023658,416747
824,0.027606,416752
825,0.027368,416757
826,0.023810,416764
827,0.023093,416766
828,0.022960,416769
829,0.023606,416775
830,0.026310,416781
831,0.024476,416782
832,0.023034,416790
833,0.023488,416792
834,0.023507,416798
835,0.023803,416800
836,0.023160,416804
837,0.024136,416811
838,0.024428,416814
839,0.024750,416818
840,0.028371,416822
841,0.024822,416823
842,0.024865,416825
843,0.028381,416827
844,0.029659,416832
845,0.028381,416835
846,0.025378,416836
847,0.025569,416841
848,0.025218,416849
849,0.032205,416856
850,0.024804,416865
851,0.028931,416874
852,0.025725,416885
853,0.025674,416893
854,0.025566,416903
855,0.025219,416914
856,0.025571,416924
857,0.024907,416932
858,0.024764,416943
859,0.025249,416947
860,0.025321,416951
861,0.024947,416956
862,0.028013,416959
863,0.024567,416964
864,0.024730,416969
865,0.025102,416971
866,0.025387,416972
867,0.024821,416980
868,0.024191,416985
869,0.024543,416988
870,0.024889,416990
871,0.024232,416992
872,0.024431,416999
873,0.028130,417004
874,0.027674,417008
875,0.027046,417010
876,0.022665,417015
877,0.023409,417020
878,0.026581,417029
879,0.022767,417033
880,0.023027,417041
881,0.026115,417051
882,0.022461,417057
883,0.021769,417063
884,0.021779,417070
885,0.020447,417080
886,0.023463,417091
887,0.023201,417102
888,0.019483,417107
889,0.019785,417121
890,0.019174,417132
891,0.019639,417143
892,0.024167,417153
893,0.020732,417164
894,0.021334,417178
895,0.021728,417189
896,0.025333,417208
897,0.020081,417224
898,0.021666,417232
899,0.024009,417244
900,0.022191,417261
901,0.021065,417273
902,0.024153,417292
903,0.020653,417307
904,0.021433,417327
905,0.023176,417354
906,0.020651,417380
907,0.024465,417416
908,0.021096,417442
909,0.021129,417467
910,0.025475,417500
911,0.021642,417537
912,0.020473,417582
913,0.020962,417618
914,0.021196,417669
915,0.021751,417699
916,0.023979,417733
917,0.021022,417788
918,0.021504,417832
919,0.020932,417874
920,0.021087,417913
921,0.022129,417942
922,0.026865,417981
923,0.025820,418029
924,0.022390,418059
925,0.022646,418095
926,0.030001,418135
927,0.026904,418173
928,0.026807,418218
929,0.023723,418241
930,0.023349,418292
931,0.026966,418339
932,0.024244,418360
933,0.028028,418382
934,0.028940,418435
935,0.025796,418472
936,0.024703,418494
937,0.025950,418522
938,0.025208,418557
939,0.025256,418576
940,0.025328,418608
941,0.025880,418635
942,0.028604,418654
943,0.032511,418680
944,0.028884,418704
945,0.026577,418723
946,0.030557,418739
947,0.025979,418766
948,0.025388,418785
949,0.025817,418806
950,0.025368,418825
951,0.028792,418843
952,0.024941,418875
953,0.024573,418892
954,0.025774,418907
955,0.024807,418923
956,0.028570,418947
957,0.023757,418960
958,0.025449,418971
959,0.025291,418980
960,0.028546,418987
961,0.024198,419000
962,0.028854,419010
963,0.024818,419022
964,0.025082,419026
965,0.025159,419029
966,0.025391,419031
967,0.025200,419037
968,0.024789,419046
969,0.024811,419056
970,0.024809,419059
971,0.024815,419064
972,0.024895,419071
973,0.024481,419075
974,0.024128,419079
975,0.026811,419084
976,0.023543,419092
977,0.026991,419093
978,0.023518,419097
979,0.022903,419099
980,0.026334,419111
981,0.023170,419117
982,0.022449,419125
983,0.022909,419133
984,0.023848,419136
985,0.023256,419143
986,0.022402,419147
987,0.021989,419154
988,0.022586,419167
989,0.021981,419178
990,0.021528,419189
991,0.025257,419198
992,0.022637,419203
993,0.024133,419208
994,0.023530,419213
995,0.023921,419216
996,0.021292,419225
997,0.020983,419225
998,0.020997,419225
999,0.023358,419225
1000,0.023181,419225
1001,0.020087,419225
1002,0.019249,419225
1003,0.019669,419225
1004,0.018537,419225
1005,0.018613,419225
1006,0.017648,419225
1007,0.018079,419225
1008,0.018029,419225
1009,0.017921,419225
1010,0.018353,419225
1011,0.018051,419225
1012,0.020338,419225
1013,0.018219,419225
1014,0.017074,419225
1015,0.020357,419225
1016,0.017985,419225
1017,0.016320,419225
1018,0.016163,419225
1019,0.015978,419225
1020,0.019190,419225
1021,0.016789,419225
1022,0.016106,419225
1023,0.016234,419225
1024,0.015883,419225
1025,0.016474,419225
1026,0.015853,419225
1027,0.015241,419225
1028,0.015001,419225
1029,0.015063,419225
1030,0.014371,419225
1031,0.017956,419225
1032,0.015712,419225
1033,0.015370,419225
1034,0.018676,419225
1035,0.017754,419225
1036,0.018210,419225
1037,0.013881,419225
1038,0.014921,419225
1039,0.014930,419225
1040,0.014262,419225
1041,0.013988,419225
1042,0.014346,419225
1043,0.014302,419225
1044,0.013575,419225
1045,0.013250,419225
1046,0.016995,419225
1047,0.013857,419225
1048,0.013412,419225
1049,0.013752,419225
1050,0.014144,419225
1051,0.017356,419225
1052,0.019304,419225
1053,0.014002,419225
1054,0.013025,419225
1055,0.013314,419225
1056,0.012320,419225
1057,0.012905,419225
1058,0.013488,419225
1059,0.012574,419225
1060,0.013111,419225
1061,0.013510,419225
1062,0.016524,419225
1063,0.012628,419225
1064,0.015859,419225
1065,0.013386,419225
1066,0.012726,419225
1067,0.013177,419225
1068,0.012557,419225
1069,0.013496,419225
1070,0.012449,419225
1071,0.012460,419225
1072,0.013220,419225
1073,0.011478,419225
1074,0.013209,419225
1075,0.013050,419225
1076,0.012478,419225
1077,0.015645,419225
1078,0.015503,419225
1079,0.012346,419225
1080,0.011954,419225
1081,0.011765,419225
1082,0.012530,419225
1083,0.011598,419225
1084,0.015702,419225
1085,0.012282,419225
1086,0.015835,419225
1087,0.012121,419225
1088,0.012128,419225
1089,0.015351,419225
1090,0.011235,419225
1091,0.010892,419225
1092,0.018049,419225
1093,0.013183,419225
1094,0.012068,419225
1095,0.011360,419225
1096,0.012321,419225
1097,0.012266,419225
1098,0.012609,419225
1099,0.011064,419225
1100,0.011913,419225
1101,0.014417,419225
1102,0.011039,419225
1103,0.011799,419225
1104,0.011506,419225
1105,0.015219,419225
1106,0.012151,419225
1107,0.011602,419225
1108,0.011671,419225
1109,0.011903,419225
1110,0.011802,419225
1111,0.011031,419225
1112,0.011241,419225
1113,0.012208,419225
1114,0.011894,419225
1115,0.015361,419225
1116,0.011510,419225
1117,0.010780,419225
1118,0.011904,419225
1119,0.011403,419225
1120,0.010823,419225
1121,0.015842,419225
1122,0.013593,419225
1123,0.014688,419225
1124,0.011256,419225
1125,0.009830,419225
1126,0.010550,419225
1127,0.011108,419225
1128,0.010408,419225
1129,0.009299,419225
1130,0.011760,419225
1131,0.011341,419225
1132,0.010874,419225
1133,0.010914,419225
1134,0.011364,419225
1135,0.010821,419225
1136,0.010506,419225
1137,0.011738,419225
1138,0.011842,419225
1139,0.011059,419225
1140,0.010733,419225
1141,0.010841,419225
1142,0.013587,419225
1143,0.011683,419225
1144,0.010654,419225
1145,0.010379,419225
1146,0.011022,419225
1147,0.011336,419225
1148,0.011960,419225
1149,0.009416,419225
1150,0.010709,419225
1151,0.011546,419225
1152,0.011239,419225
1153,0.010811,419225
1154,0.015444,419225
1155,0.014437,419225
1156,0.010048,419225
1157,0.013926,419225
1158,0.014158,419225
1159,0.010044,419225
1160,0.010469,419225
1161,0.011156,419225
1162,0.014476,419225
1163,0.010734,419225
1164,0.010537,419225
1165,0.010355,419225
1166,0.010621,419225
1167,0.010345,419225
1168,0.013720,419225
1169,0.010151,419225
1170,0.010805,419225
1171,0.010934,419225
1172,0.010979,419225
1173,0.010676,419225
1174,0.011044,419225
1175,0.013776,419225
1176,0.011015,419225
1177,0.014445,419225
1178,0.013676,419225
1179,0.013634,419225
1180,0.009016,419225
1181,0.014234,419225
1182,0.010119,419225
1183,0.010722,419225
1184,0.010123,419225
1185,0.010709,419225
1186,0.010840,419225
1187,0.010362,419225
1188,0.010619,419225
1189,0.013493,419225
1190,0.010847,419225
1191,0.010486,419225
1192,0.010199,419225
1193,0.010491,419225
1194,0.011410,419225
1195,0.017069,419225
1196,0.008862,419225
1197,0.013203,419225
1198,0.010046,419225
1199,0.010210,419225
1200,0.010926,419225
1201,0.010003,419225
1202,0.013295,419225
1203,0.010237,419225
1204,0.009996,419225
1205,0.010872,419225
1206,0.014599,419225
1207,0.009931,419225
1208,0.009972,419225
1209,0.013889,419225
1210,0.010298,419225
1211,0.010263,419225
1212,0.010439,419225
1213,0.010559,419225
1214,0.010394,419225
1215,0.010032,419225
1216,0.009901,419225
1217,0.009867,419225
1218,0.011027,419225
1219,0.012966,419225
1220,0.015711,419225
1221,0.009293,419225
1222,0.009719,419225
1223,0.012893,419225
1224,0.009693,419225
1225,0.009835,419225
1226,0.017475,419225
1227,0.010443,419225
1228,0.010044,419225
1229,0.010239,419225
1230,0.010356,419225
1231,0.008973,419225
1232,0.009483,419225
1233,0.009622,419225
1234,0.009967,419225
1235,0.010146,419225
1236,0.009192,419225
1237,0.009638,419225
1238,0.009474,419225
1239,0.009977,419225
1240,0.009014,419225
1241,0.013205,419225
1242,0.008960,419225
1243,0.010562,419225
1244,0.009081,419225
1245,0.013200,419225
1246,0.010514,419225
1247,0.013587,419225
1248,0.010452,419225
1249,0.014595,419225
1250,0.012474,419225
1251,0.013093,419225
1252,0.009478,419225
1253,0.009941,419225
1254,0.012485,419225
1255,0.008402,419225
1256,0.009903,419225
1257,0.010048,419225
1258,0.008909,419225
1259,0.010140,419225
1260,0.013135,419225
1261,0.009711,419225
1262,0.009862,419225
1263,0.009856,419225
1264,0.013707,419225
1265,0.010455,419225
1266,0.013382,419225
1267,0.012049,419225
1268,0.009868,419225
1269,0.008945,419225
1270,0.009695,419225
1271,0.009363,419225
1272,0.009386,419225
1273,0.009717,419225
1274,0.009463,419225
1275,0.012850,419225
1276,0.010558,419225
1277,0.009710,419225
1278,0.009891,419225
1279,0.009054,419225
1280,0.010691,419225
1281,0.009646,419225
1282,0.009293,419225
1283,0.010208,419225
1284,0.009675,419225
1285,0.009868,419225
1286,0.008433,419225
1287,0.009202,419225
1288,0.008451,419225
1289,0.009408,419225
1290,0.010023,419225
1291,0.012626,419225
1292,0.010646,419225
1293,0.013371,419225
1294,0.009294,419225
1295,0.009872,419225
1296,0.010007,419225
1297,0.010104,419225
1298,0.010849,419225
1299,0.009231,419225
1300,0.010127,419225
1301,0.009488,419225
1302,0.010059,419225
1303,0.009308,419225
1304,0.009695,419225
1305,0.009560,419225
1306,0.009878,419225
1307,0.009758,419225
1308,0.009092,419225
1309,0.009812,419225
1310,0.009461,419225
1311,0.010190,419225
1312,0.009630,419225
1313,0.010021,419225
1314,0.009279,419225
1315,0.012846,419225
1316,0.012579,419225
1317,0.012171,419225
1318,0.008073,419225
1319,0.007846,419225
1320,0.008914,419225
1321,0.009342,419225
1322,0.012650,419225
1323,0.012457,419225
1324,0.009877,419225
1325,0.008273,419225
1326,0.009486,419225
1327,0.012439,419225
1328,0.008639,419225
1329,0.011464,419225
1330,0.007994,419225
1331,0.012180,419225
1332,0.009739,419225
1333,0.009519,419225
1334,0.012605,419225
1335,0.009531,419225
1336,0.011874,419225
1337,0.008628,419225
1338,0.010171,419225
1339,0.008771,419225
1340,0.009486,419225
